Student ID,Name,Batch/Class,Department/Major,Date of Admission,Date of Graduation,Semester-wise GPA,Cumulative GPA,Core Engineering Course Grades,Elective Course Grades,Project/Research Work Evaluation,Hackathon Participation,Paper Presentations,Research Publications,Leadership Roles,Volunteer Work,Certifications,Workshops Attended,Internships,Skills Demonstrated,Attendance Record,Disciplinary Actions,Special Needs/Disabilities,Scholarships/Awards,Year,Gender
5663773,Rodney Garcia,Batch 1,Electronics Communication Engineering,2022-03-27,2025-11-16,[9.905917759314981],9.91,"['D', 'C', 'B', 'D', 'C']","['F', 'A', 'A']",8.95,None,0,1,President,False,7,3,0,High,80,,Yes,3,1,Female
70733073,Elizabeth Harrington,Batch 2,Computer Science Engineering,2021-06-07,2025-07-16,"[9.78196893546721, 9.670541151657261]",9.73,"['F', 'D', 'C', 'F', 'B']","['B', 'F', 'F']",9.39,None,3,3,Treasurer,True,0,7,3,Low,86,,Yes,4,2,Female
88955888,James Barr,Batch 3,Civil Engineering,2022-03-06,2028-03-04,"[9.754305333920446, 10.019290459710977, 9.837954047610745]",9.87,"['C', 'C', 'A', 'C', 'D']","['F', 'C', 'C']",8.45,International,4,0,President,True,5,5,2,Low,91,Probation,Yes,4,3,Female
70549248,Larry Hood,Batch 3,Civil Engineering,2020-08-29,2027-10-11,"[8.979006731717131, 9.746741324929994, 9.325590858177318]",9.35,"['A', 'F', 'D', 'A', 'D']","['B', 'A', 'B']",9.54,National,2,3,Vice President,True,7,4,1,Medium,78,,Yes,0,3,Male
23922139,Robert Smith,Batch 3,Electronics Communication Engineering,2023-04-04,2025-12-21,"[10.143720263966285, 10.253534897768747, 9.42043422877948]",9.94,"['C', 'C', 'A', 'F', 'C']","['A', 'A', 'F']",7.44,International,2,1,Treasurer,False,6,4,0,High,83,Probation,,2,3,Male
30285784,Dylan Lewis,Batch 3,Mechanical Engineering,2023-10-15,2026-02-13,"[10.640374286590426, 10.392904217358968, 10.566088261251775]",10.53,"['A', 'F', 'A', 'C', 'F']","['F', 'A', 'D']",8.86,National,3,3,Vice President,False,0,8,4,High,91,,Yes,0,3,Male
25509498,Darius Boyer,Batch 1,Electrical Engineering,2024-03-23,2026-11-05,[9.494577149568766],9.49,"['A', 'C', 'C', 'D', 'B']","['F', 'F', 'F']",9.72,None,0,1,Vice President,False,6,6,3,Low,92,,Yes,5,1,Female
12148480,Frederick Flores,Batch 4,Computer Science Engineering,2022-05-08,2026-12-28,"[9.795754173985747, 9.656943159903728, 10.443143938725807, 9.414233257702739]",9.83,"['C', 'B', 'C', 'A', 'B']","['A', 'F', 'C']",7.61,None,1,3,Treasurer,True,10,10,4,Low,85,Probation,,3,4,Female
24396283,Xavier Wells,Batch 2,Electronics Communication Engineering,2022-04-02,2025-01-04,"[9.415992482556051, 10.16577931087567]",9.79,"['D', 'B', 'F', 'B', 'D']","['D', 'C', 'F']",7.56,Local,4,3,President,True,2,10,3,High,94,,,5,2,Female
40010589,Brittany Leach,Batch 2,Civil Engineering,2021-08-27,2025-02-04,"[9.795749925844587, 10.448621974174575]",10.12,"['C', 'C', 'A', 'C', 'D']","['D', 'C', 'C']",9.89,Local,1,1,Treasurer,True,1,10,3,High,83,Warning,,5,2,Male
98616534,Kyle Nichols,Batch 1,Electronics Communication Engineering,2021-05-02,2026-10-21,[10.198770368357282],10.2,"['B', 'A', 'F', 'F', 'B']","['C', 'B', 'F']",7.1,International,4,0,None,True,5,8,3,High,76,Probation,Yes,1,1,Male
37750335,Hannah Spears,Batch 1,Electronics Communication Engineering,2022-06-07,2027-07-14,[10.01458047389324],10.01,"['F', 'F', 'C', 'B', 'B']","['A', 'B', 'A']",7.0,Local,2,1,President,False,9,8,0,High,85,Warning,,4,1,Male
20094974,Melissa Johnson,Batch 1,Civil Engineering,2020-05-31,2028-08-27,[10.316355965719643],10.32,"['A', 'B', 'C', 'A', 'D']","['B', 'B', 'F']",9.38,Local,5,1,Treasurer,True,2,4,1,Low,86,,,5,1,Male
22050641,Wayne Kaiser,Batch 2,Computer Science Engineering,2024-03-12,2027-08-19,"[9.762553087136657, 10.516498893942188]",10.14,"['A', 'D', 'D', 'A', 'C']","['A', 'D', 'F']",7.66,International,2,1,None,False,0,3,2,Low,96,Probation,,2,2,Female
62563512,Kim Russo,Batch 3,Civil Engineering,2023-02-05,2025-06-03,"[10.071995725470941, 10.028307867754258, 9.763049421802773]",9.95,"['B', 'D', 'C', 'A', 'F']","['F', 'B', 'B']",9.81,National,5,2,President,True,2,4,4,High,77,,Yes,3,3,Female
8140640,Mrs. Emily Hayes MD,Batch 3,Mechanical Engineering,2022-07-27,2028-03-02,"[10.087067444129694, 9.59331335311779, 10.49440711780623]",10.06,"['A', 'A', 'A', 'A', 'C']","['C', 'A', 'C']",7.41,Local,1,2,Treasurer,True,8,0,1,Medium,97,Probation,,4,3,Female
65344371,Savannah Craig,Batch 1,Civil Engineering,2023-12-07,2028-09-09,[9.486961307983075],9.49,"['F', 'C', 'C', 'D', 'A']","['D', 'A', 'A']",9.82,Local,3,3,None,True,4,4,0,Medium,82,Warning,Yes,3,1,Male
89422845,Brent Wagner,Batch 2,Electronics Communication Engineering,2024-07-06,2026-06-26,"[9.951101186745278, 9.831373195055113]",9.89,"['F', 'C', 'C', 'A', 'A']","['B', 'A', 'F']",8.14,None,4,2,Vice President,True,7,0,1,Medium,82,Probation,,4,2,Female
28029561,Jason Reynolds,Batch 1,Computer Science Engineering,2023-05-26,2025-04-05,[11.607097311712213],11.61,"['F', 'D', 'B', 'D', 'D']","['D', 'F', 'C']",7.15,Local,0,0,President,False,3,2,4,Low,98,,Yes,2,1,Female
69807510,Robert Allen,Batch 1,Mechanical Engineering,2021-10-24,2026-05-20,[10.388719487759753],10.39,"['A', 'C', 'B', 'F', 'C']","['C', 'C', 'F']",7.95,None,2,1,None,True,8,6,4,Low,82,Probation,Yes,3,1,Female
77380566,Teresa Johnson,Batch 2,Civil Engineering,2024-07-31,2026-07-17,"[9.721992241448486, 9.837844438553729]",9.78,"['B', 'D', 'B', 'D', 'A']","['A', 'F', 'C']",9.31,International,5,2,President,False,2,0,1,High,87,,,1,2,Male
79255299,Daniel Robinson,Batch 3,Computer Science Engineering,2020-10-22,2028-06-16,"[9.484907293173064, 10.159806555827286, 9.653941840555868]",9.77,"['C', 'F', 'D', 'A', 'D']","['D', 'D', 'B']",9.46,International,5,2,Treasurer,False,5,3,3,High,95,,,1,3,Female
2266249,Alexandra Sutton,Batch 2,Civil Engineering,2020-01-11,2028-09-10,"[10.92656624776613, 9.701036431654202]",10.31,"['B', 'D', 'A', 'C', 'D']","['F', 'C', 'F']",9.36,Local,4,3,Treasurer,True,5,6,4,High,78,,,5,2,Male
74100312,Mary Jenkins,Batch 1,Computer Science Engineering,2023-10-13,2025-09-01,[10.34042817848838],10.34,"['A', 'B', 'B', 'C', 'A']","['C', 'B', 'D']",7.27,None,1,2,None,True,4,6,2,Low,84,Warning,,3,1,Male
10070140,Donna Woodward,Batch 2,Electronics Communication Engineering,2021-12-06,2026-04-19,"[9.427022970456722, 9.980282693785552]",9.7,"['D', 'A', 'C', 'C', 'D']","['C', 'F', 'B']",7.94,International,0,1,None,True,8,4,1,Low,99,Probation,,5,2,Male
48353235,Amanda Little,Batch 2,Computer Science Engineering,2023-12-07,2027-02-20,"[9.610794152101285, 9.599100954871881]",9.6,"['F', 'B', 'A', 'C', 'B']","['A', 'C', 'D']",8.48,Local,2,1,Treasurer,True,1,7,4,Medium,83,Warning,,0,2,Male
14697770,Danielle Reese,Batch 2,Electrical Engineering,2019-11-22,2025-04-17,"[9.533229236620201, 10.62816613284652]",10.08,"['C', 'A', 'C', 'A', 'C']","['D', 'F', 'B']",7.87,National,5,0,None,True,8,8,1,High,82,,Yes,0,2,Female
86035800,Michelle White,Batch 4,Electrical Engineering,2022-03-31,2026-08-04,"[9.513248627982684, 10.396942957750026, 10.620621869394473, 10.589658073109474]",10.28,"['F', 'F', 'B', 'C', 'A']","['D', 'F', 'D']",9.89,Local,1,2,President,True,10,6,3,High,96,Warning,Yes,0,4,Female
73296095,Cassandra Rosales,Batch 2,Computer Science Engineering,2020-05-28,2028-10-09,"[9.78252190078937, 9.802709485690249]",9.79,"['D', 'B', 'A', 'C', 'D']","['F', 'D', 'B']",7.0,None,0,1,Treasurer,False,5,10,2,Low,99,Probation,,1,2,Female
95627768,Amanda Stephenson,Batch 1,Electrical Engineering,2023-11-29,2026-08-29,[9.408365369951794],9.41,"['A', 'D', 'D', 'C', 'B']","['D', 'F', 'D']",8.87,International,4,3,President,True,6,1,0,Low,78,Warning,Yes,5,1,Male
26125761,Troy Freeman,Batch 2,Electronics Communication Engineering,2023-11-08,2025-03-14,"[10.42773176230125, 10.160118950099042]",10.29,"['B', 'F', 'C', 'D', 'B']","['A', 'B', 'C']",8.87,International,0,1,None,False,10,4,1,Medium,78,Warning,Yes,1,2,Female
89353073,Michael Gill,Batch 4,Mechanical Engineering,2024-05-17,2028-05-25,"[9.748605878592459, 9.797944178284293, 9.517545854843661, 9.862225078306857]",9.73,"['C', 'A', 'D', 'B', 'B']","['B', 'C', 'D']",8.11,Local,5,1,Treasurer,False,2,9,0,High,82,,,0,4,Female
11382661,Connie Harvey,Batch 2,Electronics Communication Engineering,2024-05-27,2027-05-13,"[9.678478616672525, 9.14684578563652]",9.41,"['D', 'F', 'B', 'F', 'D']","['B', 'D', 'B']",9.79,Local,5,0,None,True,3,4,4,Low,77,Probation,,5,2,Male
30232941,Danielle Keith,Batch 3,Computer Science Engineering,2024-03-14,2025-11-05,"[11.061188317657782, 10.799112987274494, 10.12366570241322]",10.66,"['C', 'D', 'A', 'F', 'C']","['D', 'D', 'D']",9.91,None,3,3,President,False,4,6,4,Medium,75,,Yes,2,3,Male
39169223,Kelly Moore,Batch 2,Mechanical Engineering,2020-09-04,2025-08-20,"[9.738438560032622, 9.777649810298673]",9.76,"['C', 'C', 'D', 'F', 'D']","['B', 'F', 'B']",7.69,Local,5,1,Treasurer,False,7,0,3,Medium,91,,Yes,2,2,Female
75528299,Kelly Cook,Batch 3,Computer Science Engineering,2022-01-26,2027-04-03,"[10.078112274728419, 9.259893542581276, 10.830081328471802]",10.06,"['F', 'D', 'A', 'B', 'D']","['D', 'B', 'B']",9.39,National,5,0,Treasurer,True,1,9,3,Medium,84,,Yes,0,3,Male
2142332,Wendy Lewis,Batch 2,Electrical Engineering,2024-06-02,2024-12-10,"[9.425010902173007, 10.40449842859291]",9.91,"['C', 'C', 'F', 'C', 'D']","['B', 'B', 'F']",8.58,Local,1,3,Treasurer,False,3,10,3,Low,90,Probation,Yes,4,2,Female
61380673,Matthew Vargas,Batch 1,Electronics Communication Engineering,2021-04-04,2027-07-15,[9.430149872019737],9.43,"['C', 'D', 'D', 'C', 'A']","['D', 'F', 'A']",8.54,International,0,2,President,True,2,10,2,Medium,86,Probation,,4,1,Female
23946228,Lisa Norris,Batch 1,Mechanical Engineering,2021-11-25,2028-06-01,[9.157423928064375],9.16,"['A', 'C', 'C', 'A', 'D']","['A', 'D', 'B']",7.8,National,5,0,President,False,10,1,3,Medium,90,Warning,Yes,1,1,Female
69255692,John Hooper,Batch 2,Civil Engineering,2024-10-04,2026-06-02,"[10.600992556644796, 10.02493060987193]",10.31,"['A', 'D', 'F', 'C', 'F']","['F', 'B', 'C']",9.67,Local,2,0,President,False,9,0,2,High,100,Warning,Yes,1,2,Male
119132,Tyler Smith DVM,Batch 2,Civil Engineering,2024-02-13,2025-10-26,"[10.466433168619263, 10.149046806591475]",10.31,"['D', 'B', 'A', 'F', 'D']","['C', 'D', 'A']",8.27,National,1,2,None,True,10,5,1,High,87,,,5,2,Male
43733384,Natalie Klein,Batch 1,Computer Science Engineering,2023-10-29,2027-05-16,[10.670228238383778],10.67,"['F', 'F', 'C', 'A', 'C']","['F', 'C', 'F']",8.02,Local,3,1,President,False,6,10,2,Medium,82,Probation,Yes,3,1,Male
50234637,David Martin,Batch 1,Computer Science Engineering,2021-11-10,2025-08-16,[10.460827055883884],10.46,"['A', 'D', 'F', 'F', 'A']","['A', 'C', 'B']",7.45,Local,1,2,President,False,0,9,1,High,96,,Yes,4,1,Female
67142186,Tamara Henry,Batch 4,Mechanical Engineering,2023-01-26,2026-06-10,"[9.591859042760344, 10.525891905799236, 10.03950460621124, 9.996652467503324]",10.04,"['C', 'C', 'C', 'F', 'F']","['F', 'C', 'D']",8.1,Local,3,0,None,False,10,0,2,Low,90,,,2,4,Female
8996868,Janet Livingston,Batch 1,Mechanical Engineering,2020-10-29,2028-08-09,[9.925516415361471],9.93,"['F', 'F', 'A', 'B', 'A']","['B', 'D', 'A']",8.64,None,2,1,President,True,1,8,0,Medium,92,Warning,,1,1,Male
84279118,Aaron Duncan,Batch 4,Mechanical Engineering,2021-08-24,2026-11-02,"[10.717590915270021, 9.987635743483562, 9.969198216464983, 9.124780589760697]",9.95,"['B', 'A', 'D', 'C', 'A']","['C', 'D', 'D']",7.34,Local,2,1,None,True,1,8,1,Medium,92,,,1,4,Female
76719351,Abigail Woods,Batch 1,Electronics Communication Engineering,2022-06-03,2025-08-13,[10.48801130637634],10.49,"['C', 'C', 'F', 'C', 'D']","['D', 'B', 'C']",9.62,Local,4,0,Vice President,True,7,6,4,Low,88,,Yes,1,1,Male
41346569,Lisa Mccann,Batch 2,Electronics Communication Engineering,2022-07-02,2027-03-27,"[8.981961364741874, 10.06139439019812]",9.52,"['C', 'B', 'B', 'A', 'D']","['C', 'A', 'F']",9.86,National,5,0,Treasurer,False,7,9,0,Medium,91,Warning,Yes,3,2,Female
36857609,Steven Johnson,Batch 3,Civil Engineering,2024-09-28,2027-06-14,"[10.794347605868328, 9.727859020058466, 10.211345467113912]",10.24,"['A', 'F', 'C', 'D', 'F']","['F', 'F', 'C']",9.7,International,5,0,None,True,6,9,2,Medium,79,,Yes,2,3,Male
99145884,James Horn,Batch 4,Electronics Communication Engineering,2021-09-28,2028-03-30,"[10.28725887720885, 10.455343961004782, 10.630978280012863, 9.56492540530456]",10.23,"['F', 'A', 'B', 'B', 'C']","['D', 'B', 'C']",9.52,National,3,2,Vice President,True,8,10,0,Low,92,,Yes,1,4,Male
85691829,Victor Haynes,Batch 4,Computer Science Engineering,2021-01-28,2026-04-21,"[10.722980972370108, 9.782327024298, 11.103923051409838, 8.803261034894042]",10.1,"['A', 'D', 'F', 'A', 'B']","['F', 'C', 'C']",9.9,National,1,3,None,True,6,2,4,Low,90,Probation,,3,4,Male
2089730,Gloria Banks,Batch 2,Civil Engineering,2023-03-07,2027-02-08,"[9.738932993016373, 9.019412059492575]",9.38,"['B', 'A', 'A', 'A', 'B']","['F', 'B', 'F']",8.44,None,1,0,None,False,9,1,0,High,100,Probation,,3,2,Male
7829978,Casey Nichols,Batch 3,Electrical Engineering,2021-06-19,2025-03-07,"[9.586653111878706, 11.750836933033481, 9.172309102218714]",10.17,"['B', 'F', 'F', 'F', 'D']","['D', 'C', 'D']",7.76,None,1,0,Vice President,False,10,10,3,Low,90,Probation,,5,3,Female
70800906,Helen Sloan,Batch 1,Electrical Engineering,2021-03-16,2025-10-10,[10.133530904865893],10.13,"['F', 'B', 'C', 'C', 'B']","['D', 'A', 'B']",9.58,Local,4,2,President,True,1,1,1,High,90,,Yes,0,1,Male
19435374,Scott King,Batch 4,Civil Engineering,2021-10-31,2027-09-06,"[8.773593667658051, 9.91866967745496, 9.388351024937608, 9.812352781717168]",9.47,"['A', 'F', 'A', 'A', 'F']","['D', 'B', 'F']",9.89,National,0,2,President,True,2,9,0,Low,89,,,5,4,Male
1243397,Patrick Castillo,Batch 4,Electrical Engineering,2021-05-17,2026-05-31,"[9.930155126850844, 9.780217838689603, 10.21399483631111, 10.496527188883833]",10.11,"['D', 'A', 'C', 'F', 'A']","['F', 'C', 'F']",8.53,International,2,0,None,True,7,3,1,Low,97,,Yes,4,4,Female
59531510,Patricia Espinoza,Batch 4,Computer Science Engineering,2022-12-12,2025-08-26,"[10.399748481963098, 8.519081684769846, 10.298370683046882, 8.645972294299662]",9.47,"['A', 'B', 'F', 'B', 'A']","['C', 'A', 'B']",7.95,International,2,0,President,True,4,7,2,High,97,Probation,,4,4,Male
28163690,Joseph Johnson,Batch 4,Electrical Engineering,2022-02-06,2027-08-13,"[9.558850637418143, 9.826339487846766, 9.703152315744367, 10.3261735745253]",9.85,"['B', 'C', 'F', 'C', 'A']","['D', 'B', 'D']",7.04,Local,5,1,Treasurer,True,7,0,0,Low,95,,,2,4,Female
48453306,Jennifer Reynolds,Batch 3,Mechanical Engineering,2023-10-08,2027-11-26,"[9.886706797215632, 9.83313322167567, 9.467167335143394]",9.73,"['D', 'B', 'F', 'A', 'B']","['F', 'D', 'A']",7.5,Local,3,0,None,True,2,3,4,High,91,Warning,,5,3,Male
75479901,Tony Monroe,Batch 4,Electronics Communication Engineering,2023-01-23,2026-06-12,"[9.625736274495335, 9.562740496542352, 9.482097760067381, 9.861152033462341]",9.63,"['C', 'B', 'B', 'A', 'D']","['A', 'C', 'C']",7.03,None,0,1,Vice President,False,9,6,2,Low,77,Warning,,5,4,Female
27875730,Mary Cox,Batch 3,Electrical Engineering,2021-09-23,2025-07-20,"[10.014712795079324, 9.715404521242293, 10.680824650801798]",10.14,"['B', 'D', 'C', 'A', 'C']","['C', 'B', 'B']",9.49,International,5,3,None,False,0,10,2,Low,96,Warning,Yes,5,3,Female
95253298,Mike Raymond,Batch 2,Mechanical Engineering,2024-07-20,2026-05-08,"[8.365070851703397, 10.320794724823795]",9.34,"['D', 'C', 'C', 'C', 'D']","['A', 'D', 'F']",8.65,National,2,2,None,True,8,1,0,High,92,,Yes,3,2,Male
13424476,Carrie Townsend,Batch 4,Electrical Engineering,2022-01-31,2027-09-06,"[10.086269344063417, 9.467931005719029, 9.02212317941205, 10.541669291186588]",9.78,"['F', 'C', 'C', 'D', 'C']","['D', 'C', 'B']",9.65,National,4,1,Treasurer,False,9,4,1,Medium,83,,,5,4,Female
63521159,Leah Hoffman,Batch 2,Civil Engineering,2020-03-04,2027-11-07,"[10.331171701675808, 10.10525361202891]",10.22,"['C', 'F', 'F', 'F', 'B']","['A', 'F', 'B']",7.6,International,3,1,Treasurer,True,2,2,4,Low,78,Warning,,1,2,Female
3923086,Colleen Dixon,Batch 4,Electronics Communication Engineering,2024-06-18,2027-12-20,"[9.619161440071275, 10.581224268475166, 9.377140713231759, 10.143290295409088]",9.93,"['A', 'F', 'F', 'B', 'F']","['D', 'F', 'D']",7.81,National,1,0,Vice President,False,8,4,3,Low,83,Warning,Yes,3,4,Female
93590282,Benjamin Warner,Batch 2,Computer Science Engineering,2023-12-14,2028-05-27,"[9.826551387499853, 9.365380099943012]",9.6,"['B', 'D', 'B', 'B', 'F']","['C', 'A', 'D']",9.22,None,5,2,President,False,7,3,2,Low,82,,Yes,2,2,Female
48387880,Frederick Nelson,Batch 1,Electrical Engineering,2023-08-13,2025-01-18,[8.621035022009416],8.62,"['C', 'B', 'B', 'F', 'B']","['A', 'A', 'B']",8.09,International,0,1,None,True,4,1,0,Low,100,Probation,,0,1,Female
44748808,Donald Weber,Batch 4,Mechanical Engineering,2023-12-21,2026-10-08,"[9.898150714367397, 9.415929000241544, 9.303012679697124, 10.235973404220918]",9.71,"['C', 'B', 'A', 'D', 'C']","['D', 'B', 'C']",8.97,None,1,2,President,False,10,7,2,High,80,Probation,Yes,1,4,Male
7800557,Denise David,Batch 4,Civil Engineering,2020-12-25,2027-08-07,"[9.526531574093829, 9.241380497222664, 9.284080987948121, 10.256656815302108]",9.58,"['D', 'F', 'F', 'C', 'D']","['A', 'A', 'F']",8.9,International,0,3,Treasurer,False,6,8,1,Low,78,Probation,,2,4,Female
28724610,Justin Skinner,Batch 3,Computer Science Engineering,2022-03-16,2027-09-13,"[10.926722686349379, 10.233785941983465, 10.039297682050295]",10.4,"['C', 'C', 'A', 'B', 'A']","['D', 'D', 'B']",8.09,None,4,1,Vice President,False,4,7,0,Low,78,Warning,,3,3,Male
995117,Laura Stokes,Batch 2,Mechanical Engineering,2020-12-03,2025-04-18,"[9.966829862000811, 9.79481119778001]",9.88,"['B', 'D', 'C', 'A', 'C']","['B', 'B', 'A']",9.97,International,1,1,President,False,0,1,0,Low,96,Probation,,5,2,Female
2185575,Benjamin Freeman,Batch 1,Computer Science Engineering,2020-11-28,2027-09-01,[10.1391046524439],10.14,"['D', 'A', 'D', 'A', 'C']","['F', 'B', 'B']",7.52,International,1,1,None,True,3,10,4,High,83,,Yes,2,1,Male
37347613,Erin Cochran,Batch 2,Electrical Engineering,2024-09-14,2025-02-04,"[10.522426071784398, 10.170143762575783]",10.35,"['B', 'B', 'A', 'D', 'C']","['B', 'A', 'F']",8.14,Local,1,0,Vice President,False,9,1,3,Low,84,Probation,,1,2,Male
20615570,Darrell Martin,Batch 3,Electronics Communication Engineering,2021-01-04,2028-01-13,"[10.390855813601851, 9.838895443436186, 9.406894067135616]",9.88,"['B', 'A', 'C', 'F', 'C']","['B', 'C', 'D']",8.48,Local,5,1,President,True,9,0,3,Medium,76,Warning,Yes,2,3,Male
90599684,Becky Nguyen MD,Batch 4,Civil Engineering,2023-06-18,2025-09-23,"[9.574075246954889, 9.825047851277851, 10.018501340111444, 10.054386763755684]",9.87,"['C', 'C', 'B', 'C', 'A']","['C', 'D', 'B']",8.33,National,5,1,President,True,4,0,1,Low,89,Probation,,4,4,Female
60515450,Gregory Navarro,Batch 4,Civil Engineering,2022-09-25,2027-07-20,"[10.395969215482236, 11.132827609786474, 9.621582594264206, 10.132070903159214]",10.32,"['D', 'C', 'C', 'F', 'F']","['D', 'C', 'A']",7.88,International,3,2,Treasurer,True,6,1,0,High,79,Probation,,3,4,Female
20355306,Anthony Dean,Batch 1,Mechanical Engineering,2020-05-04,2028-03-22,[10.018338352914785],10.02,"['A', 'C', 'B', 'D', 'B']","['C', 'A', 'B']",9.37,International,5,2,Vice President,False,3,4,0,Medium,90,Probation,,0,1,Male
73966040,Jesus Owen,Batch 4,Electronics Communication Engineering,2022-03-22,2027-01-28,"[10.188381760445628, 10.560674947010707, 10.381497237946611, 9.4965367986286]",10.16,"['D', 'C', 'F', 'D', 'F']","['F', 'C', 'A']",9.34,National,4,0,Treasurer,True,6,0,3,Medium,85,Probation,,2,4,Male
58897874,Lisa Shepard,Batch 1,Electronics Communication Engineering,2020-11-04,2025-01-25,[9.842072620821021],9.84,"['C', 'D', 'B', 'F', 'D']","['D', 'D', 'C']",9.9,International,3,1,None,False,5,7,2,Low,84,Warning,,2,1,Female
17657619,Nancy Sanders,Batch 1,Computer Science Engineering,2022-11-20,2024-11-14,[9.850974743124459],9.85,"['B', 'F', 'B', 'D', 'B']","['B', 'A', 'D']",9.39,International,0,1,Vice President,False,5,8,4,Medium,82,,Yes,2,1,Female
97792874,Jordan Barnes,Batch 4,Mechanical Engineering,2024-06-21,2027-01-31,"[9.75674153969075, 10.048749163771088, 9.93219562718339, 9.381286029572372]",9.78,"['F', 'A', 'D', 'C', 'D']","['C', 'F', 'D']",7.37,National,0,0,Treasurer,True,4,8,0,Low,84,Warning,Yes,2,4,Female
83491207,Kathryn Jones,Batch 1,Electrical Engineering,2021-07-19,2025-09-02,[10.466280219157525],10.47,"['F', 'A', 'B', 'F', 'C']","['F', 'C', 'F']",8.99,National,2,2,None,True,1,6,0,Low,83,Warning,,4,1,Female
98150062,Christine Holmes,Batch 2,Computer Science Engineering,2022-04-08,2027-04-09,"[9.921201201488497, 10.530261980035203]",10.23,"['A', 'F', 'B', 'B', 'A']","['D', 'A', 'F']",7.97,Local,4,2,Vice President,True,10,9,1,Medium,86,Warning,,4,2,Female
31594050,Ashley Campos,Batch 3,Electronics Communication Engineering,2022-12-04,2025-01-19,"[9.54116876608116, 9.527422387780021, 9.704259309812118]",9.59,"['C', 'D', 'D', 'F', 'C']","['A', 'B', 'A']",9.19,None,3,2,Treasurer,True,9,3,3,High,84,Probation,Yes,4,3,Female
15538175,Jean Miller,Batch 2,Mechanical Engineering,2021-05-27,2026-06-30,"[10.052758521723428, 10.131638694133963]",10.09,"['C', 'C', 'D', 'F', 'B']","['D', 'F', 'C']",9.9,International,0,0,President,False,3,6,2,High,95,,,0,2,Female
7784935,Ronald Ryan,Batch 3,Mechanical Engineering,2022-07-11,2025-08-13,"[9.806744366873383, 9.167999086382014, 10.470352815288257]",9.82,"['C', 'A', 'D', 'C', 'A']","['B', 'D', 'C']",7.98,National,2,1,Treasurer,True,1,9,2,Low,89,,,2,3,Female
